code,brand,name_hu,name_main,calorie,protein,fat,carb,image_url
5902533425341,Wawel,,Salted Caramel Ice Cream,237.0,2.7,10.0,34.0,https://images.openfoodfacts.org/images/products/590/253/342/5341/front_pl.7.400.jpg
5051007138710,Tesco,Lactose free greek yogurt natural,Lactose free greek yogurt natural,129.0,5.5,10.0,3.5,https://images.openfoodfacts.org/images/products/505/100/713/8710/front_hu.3.400.jpg
2926440013647,Tolle,Trappista Sajt,Trappista Sajt,337.0,25.8,26.0,0.2,
5999565698430,Stühmer,,Pistachio Dessert,549.0,7.5,36.5,46.7,https://images.openfoodfacts.org/images/products/599/956/569/8430/front_it.4.400.jpg
2895411003201,S-BUDGET,,Darabolt Trappista Sajt,303.0,25.0,22.0,0.1,
5907471419537,Dr Gerard,,Cocoa & Coffee Tartalette,530.0,5.9,30.0,59.0,
4061461310127,Aldi,,Csirke Frankfurti,207.0,12.0,17.0,1.6,
5999882458069,Bajnai Gesztenye,Gesztenyepüré,Gesztenyepüré,218.0,3.7,0.9,49.0,
5999130600165,Kipró,Kovászos Kenyér,Kovászos Kenyér,273.0,10.0,1.3,56.7,https://images.openfoodfacts.org/images/products/599/913/060/0165/front_hu.4.400.jpg
7622210769947,Belvita,,Soft Filled Strawberry Biscuits,367.0,4.9,10.0,63.0,
5997347539902,Mogyi,MexiCorn Dip Sajtos,MexiCorn Dip Sajtos,128.0,3.2,11.0,3.5,
5992895005886,Sissy,Tejfol 12%,Tejfol 12%,134.0,2.7,12.0,3.3,
5999884136408,Privát hús,Borsos fokhagymás grillkolbász,Borsos fokhagymás grillkolbász,289.0,14.0,25.0,2.0,https://images.openfoodfacts.org/images/products/599/988/413/6408/front_hu.3.400.jpg
4061462933066,Aldi,,Aldi Marinadozott Serteskaraj,100.0,17.0,3.0,1.3,
4260556639147,yfood,,This is food,100.0,6.0,4.8,7.2,https://images.openfoodfacts.org/images/products/426/055/663/9147/front_en.3.400.jpg
5997420113401,Koch's,,Tejszínes tormakrém,278.0,1.5,24.0,12.0,
5998038317397,Cornexi,,Zabrudi kids epres joghurtos bevonattal,404.0,6.2,14.0,59.0,https://images.openfoodfacts.org/images/products/599/803/831/7397/front_en.3.400.jpg
5997659524375,Eisberg,Salad,Salad,24.0,1.2,0.5,3.3,
5999033897556,S-BUDGET,Fusili Durum Száraztészta,Fusili Durum Száraztészta,358.0,12.0,1.5,73.0,
8721201900969,Globus,Light Majonéz,Light Majonéz,173.0,0.5,16.0,7.2,
5998817919040,Pécsi,,Radler Bodza,22.0,0.2,0.0,5.3,
5999139400964,S-BUDGET,,Tojásos Gofri,443.0,8.2,24.0,49.0,
4061459599770,Ismeretlen,,Fischstäbchen in Vollkornpanade,192.0,13.0,8.5,15.0,https://images.openfoodfacts.org/images/products/406/145/959/9770/front_en.16.400.jpg
5999139401312,SPAR,,Sütemény Mix,350.0,5.0,18.0,42.0,
5993330001128,Cappy,100% Narancs Gyümölcshússal,100% Narancs Gyümölcshússal,43.0,0.7,0.0,8.9,
5996253002364,Chio,,Oven Baked SCO,410.0,6.1,9.4,73.0,
5998828512605,Szentkirályi,Szentkirályi mentes,Szentkirályi mentes,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/851/2605/front_hu.3.400.jpg
59969303,Coca Cola,NaturAqua mentes,NaturAqua mentes,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/996/9303/front_hu.3.400.jpg
5993330001142,Coca Cola,Cappy ICE Fruit őszi,Cappy ICE Fruit őszi,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/333/000/1142/front_hu.3.400.jpg
5993330001173,Coca Cola,Cappy ICE Fruit Multivtamin,Cappy ICE Fruit Multivtamin,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/333/000/1173/front_hu.3.400.jpg
5999575690431,Flapjack,,Blueberry 0% Sugar Add és,418.0,6.1,22.5,45.7,
9415077033881,Pilos,,Reduced Fat 1.5% Milk ESL,42.0,3.0,1.5,4.2,
5998400312661,Cerbona,,Müzli Szelet - Gingerbread,400.0,4.5,14.0,61.0,https://images.openfoodfacts.org/images/products/599/840/031/2661/front_en.6.400.jpg
5412949098317,Philadelphia,,Cheesecake,289.0,5.6,14.0,35.0,
5998200749582,Pöttyös,,Turo Rudi,352.0,9.0,17.0,40.0,
4337256543989,Rios,,Icecream (choco Bar),290.0,3.5,19.1,25.6,https://images.openfoodfacts.org/images/products/433/725/654/3989/front_en.3.400.jpg
5999033870221,Spar,,Trappista darabolt,341.0,25.5,26.0,0.2,
5999033897600,SPAR,Mini Uborka,Mini Uborka,28.0,0.5,0.1,5.4,
5995660090070,Bábolna,Ropogós Csibefasírt,Ropogós Csibefasírt,269.0,8.2,15.0,25.0,
5998202601062,Kuntej,,Tejföl 20%,205.0,2.8,20.0,3.0,
5059944693682,Tesco,,Hummus Sweet Pepper And Chili,231.0,6.4,16.0,13.0,
5059944697772,Tesco,,Green Olives Stuffed With Garlic,198.0,1.8,17.4,6.5,
5998706901071,Zalaco,Félbarna Kenyér Szeletelt,Félbarna Kenyér Szeletelt,251.0,9.0,1.0,50.0,
4335619069961,Kania,Bio Organic Ketchup,Bio Organic Ketchup,66.0,1.5,0.2,12.4,https://images.openfoodfacts.org/images/products/433/561/906/9961/front_hu.3.400.jpg
5998706900081,Zalaco,Fehér Kenyér Szeletelt,Fehér Kenyér Szeletelt,231.0,9.5,1.3,44.0,
4061459083125,All Seasons by Aldi,,Édesburgonya Kocka,93.0,1.6,0.5,20.0,
5999559165252,Pölöskei Szamóca Zéro XXL,Pölöskei,Pölöskei,26.0,0.0,0.0,5.5,https://images.openfoodfacts.org/images/products/599/955/916/5252/front_hu.3.400.jpg
4061461543952,Barissimo (aldi),,Jegeskávé ír krémlikőr ízű,389.0,2.8,2.8,94.4,https://images.openfoodfacts.org/images/products/406/146/154/3952/front_en.3.400.jpg
4002359017100,Ben’s Original,,Curry,80.0,0.8,4.1,9.1,
5998828512506,Szentkirályi,Szentkirályi Cseppség,Szentkirályi Cseppség,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/851/2506/front_hu.34.400.jpg
5999569081504,Boccco,Dubai Csokoládé Jégkrém,Dubai Csokoládé Jégkrém,269.0,3.6,15.3,27.0,
5999139404238,SPAR BUDGET,Szeletelt Toast Kenyér,Szeletelt Toast Kenyér,255.0,10.0,3.4,44.0,https://images.openfoodfacts.org/images/products/599/913/940/4238/front_hu.4.400.jpg
5999033892513,SPAR,,Hazelnut Flavoured Cocoa Spread Duo,560.0,2.6,35.0,58.0,
2999876236317,BiotechUSA,Pisztáciás Fehérje szelet,Pisztáciás Fehérje szelet,370.0,30.0,17.0,31.0,
5998817531785,Borsodi,Friss 0%,Friss 0%,20.0,0.0,0.0,3.7,https://images.openfoodfacts.org/images/products/599/881/753/1785/front_hu.3.400.jpg
0520406751967,Pöttyös,"Pöttyö Túró Rudi, Pisztáciás","Pöttyö Túró Rudi, Pisztáciás",403.0,9.4,22.0,42.9,
5059944696850,Tesco,,Green Curry Chicken Tortilla,240.0,9.3,12.0,22.0,
8720326058838,Picnic,,Meergranenbiscuit Appelsmaak,384.0,76.0,9.0,64.0,https://images.openfoodfacts.org/images/products/872/032/605/8838/front_en.3.400.jpg
5900649085510,Mokate,,Cappuccino raspberry tart flavour,435.0,7.0,13.0,70.0,https://images.openfoodfacts.org/images/products/590/064/908/5510/front_en.3.400.jpg
5059883482835,Myprotein,,Clear Whey Protein Splash Of,330.0,70.0,0.5,11.0,
5999033899581,Regnum,Extra Sonka Sertéscombból,Extra Sonka Sertéscombból,124.0,18.7,5.2,1.0,
6902934990362,Chichi,,Jelly cup with orange and peach slices,64.0,0.0,0.0,15.7,https://images.openfoodfacts.org/images/products/690/293/499/0362/front_en.3.400.jpg
8588009839163,Tesco,Gyümölcs Mix,Gyümölcs Mix,45.6,0.6,0.2,9.8,
5998821514743,Ismeretlen,Topjoy Meggy Alma,Topjoy Meggy Alma,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/151/4743/front_hu.3.400.jpg
5999571052844,Hell,Hell Watermelon Flavour,Hell Watermelon Flavour,46.0,0.5,0.5,11.0,https://images.openfoodfacts.org/images/products/599/957/105/2844/front_hu.3.400.jpg
5999571052905,Ismeretlen,Hell Black Cherry Flavour,Hell Black Cherry Flavour,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/957/105/2905/front_hu.3.400.jpg
5997861700529,Ismeretlen,Bomba Classic,Bomba Classic,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/786/170/0529/front_hu.3.400.jpg
4061463118516,Barissimo (aldi),,Jegeskávé karamell ízű,389.0,2.8,2.8,94.4,https://images.openfoodfacts.org/images/products/406/146/311/8516/front_en.3.400.jpg
4056489528616,Campo largo (lidl),,Reformköret árpagyönggyel legume mix with barley groats,332.0,17.0,2.0,55.0,https://images.openfoodfacts.org/images/products/405/648/952/8616/front_en.3.400.jpg
5999033864756,Spár,Pizzakrém,Pizzakrém,170.0,1.7,5.4,27.0,
5998400312869,Cerbona,Zabbal Rudi Malnas,Zabrúd,395.0,4.9,13.5,60.5,
4061463904577,Aldi,,Csirkefelsocomb-file,129.0,18.0,5.8,1.0,
8594404023380,Ismeretlen,PilsnerUrquel,PilsnerUrquel,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/440/402/3380/front_hu.3.400.jpg
59969921,Ismeretlen,Borsodi,Borsodi,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/996/9921/front_hu.3.400.jpg
59969877,Ismeretlen,Borsodi Bivaly,Borsodi Bivaly,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/996/9877/front_hu.5.400.jpg
4061459753127,Aldi,,Csemege szalámi,520.0,24.0,47.0,0.5,https://images.openfoodfacts.org/images/products/406/145/975/3127/front_en.3.400.jpg
54026308,Coca Cola,Coca Cola Zero,Coca Cola Zero,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/402/6308/front_hu.3.400.jpg
54026193,Coca Cola,Coca Cola,Coca Cola,45.0,0.0,0.0,11.2,https://images.openfoodfacts.org/images/products/000/005/402/6193/front_hu.3.400.jpg
5998818174400,Soproni,Soproni Óvatos Duhaj Meggy,Soproni Óvatos Duhaj Meggy,58.0,0.1,0.0,8.5,https://images.openfoodfacts.org/images/products/599/881/817/4400/front_hu.3.400.jpg
5998818174165,Ismeretlen,Gösser,Gösser,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/881/817/4165/front_hu.3.400.jpg
8593868007899,Ismeretlen,Coors,Coors,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/386/800/7899/front_hu.3.400.jpg
2998117313404,Ismeretlen,Kőbányai,Kőbányai,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/299/811/731/3404/front_hu.3.400.jpg
8593868007875,Ismeretlen,Miller Lime,Miller Lime,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/386/800/7875/front_hu.5.400.jpg
5061013961561,Ismeretlen,Burn Original,Burn Original,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/506/101/396/1561/front_hu.3.400.jpg
5061013961806,Ismeretlen,Burn Fruit Punch,Burn Fruit Punch,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/506/101/396/1806/front_hu.3.400.jpg
5999033887137,SPAR,Szeletelt Ementáli,Szeletelt Ementáli,371.0,27.0,29.0,0.5,https://images.openfoodfacts.org/images/products/599/903/388/7137/front_hu.3.400.jpg
5999862859008,Mooore,Krémfehér Sajt,Krémfehér Sajt,223.0,14.0,17.0,3.4,
5997381373203,Vitalis,,Rice porridge apple cinnamon,385.0,7.0,4.8,74.1,https://images.openfoodfacts.org/images/products/599/738/137/3203/front_en.3.400.jpg
4061462382796,Aldi,Pulyka-pároskolbász,Pulyka-pároskolbász,388.0,24.0,32.0,1.0,
5998200452635,CO-OP,,Tejföl 12%,134.0,3.0,12.0,3.4,
8721201908330,Knorr,Mac ‘n Cheese Alap,Mac and Cheese Base,435.0,14.0,20.0,48.0,
4061459758955,Aldi,Füstöltke,Füstöltke,213.0,11.0,18.0,1.7,
5999033884624,SPAR,Kakaómasszával Bevont Friss Tojásos Gofri,Kakaómasszával Bevont Friss Tojásos Gofri,512.0,6.8,31.0,50.0,
5999139403118,S-BUDGET,,ESL Milk 1.5%,44.0,3.0,1.5,4.7,
5902837738857,allnutrition,,vitamin c caps,0.0,0.0,0.0,0.0,
5999139403439,Spar,"S Budget Kukorica Pehely, Paprikás","S Budget Kukorica Pehely, Paprikás",462.0,6.7,19.0,66.0,
4770190035798,Vici,,Atlantic Herring Fillet In Oil,173.0,11.6,13.8,0.0,
5995910712219,Valdor,Zoo Csirkemellfilé,Zoo Csirkemellfilé,197.0,16.0,7.8,15.0,https://images.openfoodfacts.org/images/products/599/591/071/2219/front_hu.4.400.jpg
5992895016929,Vurstli,,Sausages (penny),206.0,10.0,18.0,1.1,https://images.openfoodfacts.org/images/products/599/289/501/6929/front_en.6.400.jpg
5998202943452,Nádudvari,Réteges Krémjoghurt Kajszibarackkal,Réteges Krémjoghurt Kajszibarackkal,100.0,2.9,3.1,14.0,
5998207770374,Magic Milk,Laktózmentes Tejföl,Laktózmentes Tejföl,204.0,2.7,20.0,3.2,
5999569081351,Bocco d'Oro,Dubai Csokoládé Fagyi,Dubai Csokoládé Fagyi,265.0,3.4,15.6,28.0,
5059944692401,Tesco,,Peanut Puffs,520.0,13.0,30.0,49.0,
5999033880497,S-BUDGET,Magyaros Vajkrém,Magyaros Vajkrém,268.0,3.0,26.0,5.6,
5998201202192,Tolle,Füst Ízű Szeletelt Trappista Sajt,Füst Ízű Szeletelt Trappista Sajt,337.0,25.5,26.0,0.2,
5059944697697,Tesco,Szeletelt Toast Kenyér,Szeletelt Toast Kenyér,250.0,10.0,2.3,50.0,
5999860057796,Piros,Croissant Mogyorókrémmel,Croissant Mogyorókrémmel,458.0,8.7,25.8,44.1,
5998038317427,Cornexi,,Zabrudi kids sárkánygyümölcs ízű,403.0,6.3,15.0,60.0,https://images.openfoodfacts.org/images/products/599/803/831/7427/front_en.3.400.jpg
5998038317519,Cornexi,,Zabrudi csokoládés,407.0,6.3,15.0,56.7,https://images.openfoodfacts.org/images/products/599/803/831/7519/front_en.3.400.jpg
5993330000770,Fuzetea,,Green tea strawberry-aloe vera,20.0,0.0,0.0,4.5,
8445291410473,Maggi,Klasszikus Bolognai Szósz,Klasszikus Bolognai Szósz,55.0,1.1,0.6,10.0,
3083681177176,Bonduelle,Croustis Mini Mexican,Mini Veggie Croustis,220.0,8.2,10.0,22.0,
5999571056934,Hell,New Gen,New Gen,32.0,0.0,0.0,7.5,
5999550507693,Tesco,Darált Sertéshús &gt;10%zsír,Darált Sertéshús &gt;10%zsír,161.0,20.0,9.5,0.0,
5998038317571,Cornexi free,,Gluténmentes instant rizskása csokoládés-karamellás inulinnal,360.0,6.8,2.8,72.0,https://images.openfoodfacts.org/images/products/599/803/831/7571/front_en.3.400.jpg
5998038318547,Cornexi,,Zabrudi narancsos-csokis orange-chocolate,403.0,6.0,14.3,56.7,https://images.openfoodfacts.org/images/products/599/803/831/8547/front_en.3.400.jpg
5998038317595,Cornexi free,,Gluténmentes instant rizskása málnás chia maggal inulinnal,360.0,5.2,2.2,76.0,https://images.openfoodfacts.org/images/products/599/803/831/7595/front_en.3.400.jpg
5999559310669,BiOrganik (DM),,Kukoricadara (Puliszka),340.0,8.6,1.4,70.0,
8588000772025,Rudolf Manica,,Bryndza Juhtúró,296.0,18.0,23.0,2.4,
5999569830409,Csengő Tej,Apple-cinnamon Yoghurt,Apple-cinnamon Yoghurt,80.0,2.8,2.8,11.2,https://images.openfoodfacts.org/images/products/599/956/983/0409/front_hu.3.400.jpg
2521370016906,SPAR,,Cinnamon Roll,389.0,5.6,17.1,52.3,
4337256763578,Rios,,White Icecream Bar (big),349.0,4.9,23.0,30.0,
5998400315297,Cerbona,,Rizskása Protein Pisztácia,360.0,20.0,1.6,62.4,
5999553271508,Fullers,,London Pride,42.0,0.3,0.0,3.0,
4056489337614,Pikok,Libazsír,Libazsír,899.0,0.0,99.8,0.0,https://images.openfoodfacts.org/images/products/405/648/933/7614/front_hu.3.400.jpg
5998858706883,Biopont,Bio datolya szirup,Bio datolya szirup,271.0,1.4,0.1,66.0,https://images.openfoodfacts.org/images/products/599/885/870/6883/front_hu.3.400.jpg
8600105005607,Stella Artois,Stella Artois Non-alcoholic Beer,Stella Artois Non-alcoholic Beer,18.0,0.3,0.0,4.2,https://images.openfoodfacts.org/images/products/860/010/500/5607/front_hu.3.400.jpg
4056489971061,Argus,,Panaché,31.0,0.0,0.0,6.6,
4337256803496,Penny,,Cannellini beans in salted water,93.0,6.1,0.6,13.0,https://images.openfoodfacts.org/images/products/433/725/680/3496/front_en.3.400.jpg
5997156705222,Ziegler,,Kakao Oat Bar,450.0,5.8,23.0,54.0,
5998201229151,Milsani,,Kefír,61.0,3.0,3.5,3.9,
5999105916505,Pure Gold,,King Whey,11.6,0.0,0.0,0.0,
5999107130787,Nutriversum,,Collagen Heaven (Amarena Cherry),344.0,67.0,0.0,19.0,
5998200483905,Mizo,Melange,Melange,65.0,3.2,1.4,9.9,https://images.openfoodfacts.org/images/products/599/820/048/3905/front_hu.4.400.jpg
4388860697650,Milkeria,,Trappista,302.0,24.0,22.0,2.0,
5999033880510,S-BUDGET,Fokhagymás-Petrezselymes Vajkrém,Fokhagymás-Petrezselymes Vajkrém,264.0,2.8,26.0,5.2,
4011800588113,,Kakaós gabonaszendvics 30% tejkrém töltelékkel,Kakaós gabonaszendvics 30% tejkrém töltelékkel,470.0,6.6,21.5,61.0,https://images.openfoodfacts.org/images/products/401/180/058/8113/front_hu.6.400.jpg
2323490004586,Aldi,Flank Steak,Flank Steak,131.0,21.0,5.0,0.0,
5999564523498,Bábolna,Kapros Juhtúróval Töltött Csirkemell,Kapros Juhtúróval Töltött Csirkemell,220.0,11.0,12.0,17.0,https://images.openfoodfacts.org/images/products/599/956/452/3498/front_hu.3.400.jpg
19611198,DmBio,Zabpehely,Zabpehely,372.0,14.0,7.0,59.0,https://images.openfoodfacts.org/images/products/000/001/961/1198/front_hu.18.400.jpg
02382562,Tutti,,Fagyipor punch fagylaltpor punch ice cream powder,407.0,5.5,5.2,84.0,https://images.openfoodfacts.org/images/products/000/000/238/2562/front_en.3.400.jpg
5998858701499,Vegabond,Gluténmentes Tökmagos Vega Fasírtpor,Gluténmentes Tökmagos Vega Fasírtpor,422.0,18.9,13.6,49.6,https://images.openfoodfacts.org/images/products/599/885/870/1499/front_hu.3.400.jpg
59969891,Ismeretlen,Borsodi Mester,Borsodi Mester,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/996/9891/front_hu.3.400.jpg
5901359154954,Ismeretlen,Peroni,Peroni,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/590/135/915/4954/front_hu.3.400.jpg
5998821515931,Ismeretlen,Nestea Citrom,Nestea Citrom,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/151/5931/front_hu.3.400.jpg
5998821515955,Ismeretlen,Nestea Barack,Nestea Barack,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/151/5955/front_hu.3.400.jpg
5059944692432,TESCO,,Lasagne Bolognese,179.0,8.4,9.7,14.0,
5059944691145,Tesco,,Sonkás Sajtos Bagett,295.0,10.0,16.0,25.0,https://images.openfoodfacts.org/images/products/505/994/469/1145/front_en.3.400.jpg
5997420103174,Koch's,,Jalapeno,17.0,0.6,0.0,2.2,https://images.openfoodfacts.org/images/products/599/742/010/3174/front_en.3.400.jpg
5900649085497,Mokate,,Cappuccino vanilla cheesecake flavour,435.0,7.0,13.0,70.0,https://images.openfoodfacts.org/images/products/590/064/908/5497/front_en.3.400.jpg
7622202237652,Győri Édes,Zabfalatok (Almás),Zabfalatok (Almás),458.0,7.2,18.0,65.0,
5997659523781,Eisberg,,Puszta Mix,36.0,1.5,0.5,5.8,https://images.openfoodfacts.org/images/products/599/765/952/3781/front_pl.4.400.jpg
2531440013902,Spar,,Olivás Stangli,424.0,7.3,27.1,36.6,
8711327681934,Carte D'or,,Carte D'or - Tri Harmony,199.0,3.2,8.8,26.0,
4052917024804,Sondey,,Wafer Curls With Peanut Cream,490.0,10.1,22.4,60.0,https://images.openfoodfacts.org/images/products/405/291/702/4804/front_en.4.400.jpg
5999884923749,Vega meat,Vegamozza,Vegamozza,283.0,0.0,23.0,19.0,https://images.openfoodfacts.org/images/products/599/988/492/3749/front_hu.4.400.jpg
6926475210352,Cici,,Strawberry flavor jelly,106.8,0.0,0.0,26.3,https://images.openfoodfacts.org/images/products/692/647/521/0352/front_en.3.400.jpg
20755393,Pilos,Óriás Túródesszert Natúr,Óriás Túródesszert Natúr,306.0,9.2,16.1,30.5,
4056489667933,Grill Meister (Lidl),Csirke Felsőcombfilé (Salsa),Csirke Felsőcombfilé (Salsa),158.0,15.0,9.6,2.6,
5999139401824,Spar Budget,,Edami Sajt,308.0,27.0,22.0,0.5,https://images.openfoodfacts.org/images/products/599/913/940/1824/front_en.3.400.jpg
5999560672947,Twist,,Tuna In Olive Oil,215.0,25.0,13.0,0.0,https://images.openfoodfacts.org/images/products/599/956/067/2947/front_fi.6.400.jpg
5999033896764,Spar,,Talalo Sertes Sonka,102.0,16.0,3.2,2.4,https://images.openfoodfacts.org/images/products/599/903/389/6764/front_en.3.400.jpg
5998038321981,Cornexi,,Zabkása áfonyás,362.0,11.1,7.3,65.5,https://images.openfoodfacts.org/images/products/599/803/832/1981/front_en.3.400.jpg
5999862835040,Pesti Pipi,Pipi Zöld Tea,Pipi Zöld Tea,0.0,0.0,0.0,0.0,
5999516372051,Purefood,Zöld Curry Csirkemell Basmati Rizs,Zöld Curry Csirkemell Basmati Rizs,156.0,8.7,6.1,16.0,
5999033876643,Spar Enjoy,,Tzatziki,85.0,3.3,5.7,4.1,
5997264105273,Sanpellegrino,,Melograno & Arancia,37.0,0.1,0.0,8.8,
4056489272144,Chef Select by Lidl,Gyros Csirkemellkockák Bulgurral,Gyros Csirkemellkockák Bulgurral,119.0,9.5,2.7,12.9,
5996253001114,Chio,,Intense Extra Jalapeno Cheese,497.0,8.0,28.0,52.0,
5999033887557,SPAR BBQ,Stuttgarti Grillkolbász,Stuttgarti Grillkolbász,344.0,14.1,31.5,1.0,
5998817313244,Ismeretlen,Dreher Meggy-Szeder 0%,Dreher Meggy-Szeder 0%,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/881/731/3244/front_hu.3.400.jpg
8008440212542,Peroni,Peroni 0%,Peroni 0%,23.0,0.2,0.0,5.6,https://images.openfoodfacts.org/images/products/800/844/021/2542/front_hu.9.400.jpg
5000213028940,Ismeretlen,Guines,Guines,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/500/021/302/8940/front_hu.3.400.jpg
5998828512469,Ismeretlen,Szentkirályi Savas,Szentkirályi Savas,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/882/851/2469/front_hu.3.400.jpg
5999884714804,Martontej,,Krémjoghurt - Epres,130.0,2.3,6.0,17.5,
5999884714781,Martontej,,Krémjoghurt - Málnás,134.0,2.3,6.0,17.5,
5999884714538,Martontej,,"Tej - 3,5%",64.0,3.4,3.5,4.6,
5992895006654,Sissy,,Tej 1.5%,44.0,3.0,1.5,4.7,
5993330000565,Ismeretlen,Kinley Tonic,Kinley Tonic,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/333/000/0565/front_hu.3.400.jpg
54026124,Ismeretlen,Cappy ICE Fruit Alma-körte,Cappy ICE Fruit Alma-körte,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/402/6124/front_hu.4.400.jpg
5051007106375,Tesco,Félzsíros Rögös Túró,Félzsíros Rögös Túró,137.0,16.0,6.5,3.5,
5992895005763,Sissy,,Tejföl 12%,134.0,2.7,12.0,3.3,
5999560674491,Twist,Tonhal Napraforgóolajban Jalapeno Paprikás Ízesítéssel,Tonhal Napraforgóolajban Jalapeno Paprikás Ízesítéssel,188.0,24.3,10.1,0.0,
